CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,TenureDays,TenureYears,AvgOrder,PurchasesPerYear,est_CLV_1yr,est_CLV_tenure,CohortMonth
15673.0,88,4,2881.02,2011-01-16 16:25:00,2011-09-12 16:12:00,238,0.65,720.26,6.13,4418.37,2881.02,2011-01
15674.0,73,5,2446.6,2011-03-30 09:19:00,2011-09-27 15:17:00,181,0.5,489.32,10.08,4933.75,2446.6,2011-03
15675.0,81,3,323.69,2011-03-04 14:21:00,2011-09-19 13:48:00,198,0.54,107.9,5.53,596.7,323.69,2011-03
15676.0,19,3,3435.76,2011-03-01 10:19:00,2011-11-21 12:40:00,265,0.73,1145.25,4.13,4732.27,3435.76,2011-03
15677.0,49,1,657.23,2011-10-21 15:36:00,2011-10-21 15:36:00,1,0.0,657.23,365.0,239888.95,657.23,2011-10
15678.0,53,1,352.7,2011-10-18 09:25:00,2011-10-18 09:25:00,1,0.0,352.7,365.0,128735.5,352.7,2011-10
15679.0,24,4,781.28,2011-06-10 08:24:00,2011-11-15 16:19:00,158,0.43,195.32,9.24,1804.86,781.28,2011-06
15680.0,9,3,1333.68,2010-12-08 14:43:00,2011-11-30 13:46:00,356,0.98,444.56,3.08,1367.4,1333.68,2010-12
15681.0,25,5,1426.16,2011-03-04 13:46:00,2011-11-14 16:30:00,255,0.7,285.23,7.16,2041.37,1426.16,2011-03
15683.0,117,1,193.75,2011-08-14 12:56:00,2011-08-14 12:56:00,1,0.0,193.75,365.0,70718.75,193.75,2011-08
15687.0,9,9,2993.1,2011-01-13 15:13:00,2011-12-01 08:33:00,321,0.88,332.57,10.23,3403.37,2993.1,2011-01
15689.0,120,2,254.1,2010-12-13 09:57:00,2011-08-12 09:37:00,241,0.66,127.05,3.03,384.84,254.1,2010-12
15690.0,4,2,239.76,2011-08-31 11:40:00,2011-12-05 15:59:00,96,0.26,119.88,7.6,911.59,239.76,2011-08
15691.0,252,1,136.8,2011-04-01 15:13:00,2011-04-01 15:13:00,1,0.0,136.8,365.0,49932.0,136.8,2011-04
15692.0,28,1,191.04,2011-11-11 14:12:00,2011-11-11 14:12:00,1,0.0,191.04,365.0,69729.6,191.04,2011-11
15694.0,1,14,6479.4,2010-12-02 07:49:00,2011-12-09 09:44:00,372,1.02,462.81,13.74,6357.48,6479.4,2010-12
15695.0,267,2,409.98,2011-03-18 08:31:00,2011-03-18 08:32:00,1,0.0,204.99,730.0,149642.7,409.98,2011-03
15696.0,33,8,2736.46,2011-01-17 11:24:00,2011-11-06 14:02:00,293,0.8,342.06,9.97,3408.9,2736.46,2011-01
15699.0,18,1,309.65,2011-11-22 08:26:00,2011-11-22 08:26:00,1,0.0,309.65,365.0,113022.25,309.65,2011-11
15700.0,172,2,696.68,2011-06-19 15:36:00,2011-06-20 16:53:00,1,0.0,348.34,730.0,254288.2,696.68,2011-06
15701.0,2,4,1542.14,2011-08-21 12:36:00,2011-12-07 14:39:00,108,0.3,385.54,13.52,5211.86,1542.14,2011-08
15703.0,265,1,211.5,2011-03-20 10:51:00,2011-03-20 10:51:00,1,0.0,211.5,365.0,77197.5,211.5,2011-03
15704.0,140,4,2293.62,2011-05-08 12:42:00,2011-07-22 13:35:00,75,0.21,573.4,19.47,11162.28,2293.62,2011-05
15705.0,201,1,143.1,2011-05-22 15:37:00,2011-05-22 15:37:00,1,0.0,143.1,365.0,52231.5,143.1,2011-05
15706.0,64,4,1060.56,2011-08-15 14:32:00,2011-10-07 10:09:00,52,0.14,265.14,28.08,7444.32,1060.56,2011-08
15707.0,35,4,945.58,2011-09-14 14:19:00,2011-11-04 14:35:00,51,0.14,236.4,28.63,6767.39,945.58,2011-09
15708.0,41,7,3364.24,2010-12-05 11:12:00,2011-10-30 10:54:00,328,0.9,480.61,7.79,3743.74,3364.24,2010-12
15709.0,284,1,133.25,2011-03-01 10:38:00,2011-03-01 10:38:00,1,0.0,133.25,365.0,48636.25,133.25,2011-03
15712.0,9,5,1072.36,2011-02-25 11:32:00,2011-11-30 14:09:00,278,0.76,214.47,6.56,1407.95,1072.36,2011-02
15713.0,143,2,356.7,2010-12-08 15:16:00,2011-07-19 13:34:00,222,0.61,178.35,3.29,586.47,356.7,2010-12
15714.0,12,2,330.88,2011-09-23 11:25:00,2011-11-28 11:26:00,66,0.18,165.44,11.06,1829.87,330.88,2011-09
15716.0,146,4,1118.81,2010-12-05 12:26:00,2011-07-17 11:59:00,223,0.61,279.7,6.55,1831.24,1118.81,2010-12
15717.0,234,1,150.3,2011-04-19 13:21:00,2011-04-19 13:21:00,1,0.0,150.3,365.0,54859.5,150.3,2011-04
15719.0,33,13,5045.61,2011-01-06 12:31:00,2011-11-07 12:29:00,304,0.83,388.12,15.61,6058.05,5045.61,2011-01
15720.0,24,1,598.73,2011-11-15 14:48:00,2011-11-15 14:48:00,1,0.0,598.73,365.0,218536.45,598.73,2011-11
15721.0,12,1,507.08,2011-11-28 12:14:00,2011-11-28 12:14:00,1,0.0,507.08,365.0,185084.2,507.08,2011-11
15722.0,36,5,2222.56,2011-02-22 12:24:00,2011-11-04 11:43:00,254,0.7,444.51,7.19,3193.84,2222.56,2011-02
15723.0,365,1,203.1,2010-12-10 11:12:00,2010-12-10 11:12:00,1,0.0,203.1,365.0,74131.5,203.1,2010-12
15724.0,201,2,218.25,2011-02-28 10:40:00,2011-05-22 14:40:00,83,0.23,109.12,8.8,959.77,218.25,2011-02
15725.0,15,1,415.25,2011-11-24 14:51:00,2011-11-24 14:51:00,1,0.0,415.25,365.0,151566.25,415.25,2011-11
15727.0,17,7,5178.96,2010-12-15 15:47:00,2011-11-23 12:36:00,342,0.94,739.85,7.47,5527.25,5178.96,2010-12
15729.0,213,1,85.0,2011-05-11 12:36:00,2011-05-11 12:36:00,1,0.0,85.0,365.0,31025.0,85.0,2011-05
15730.0,66,3,1120.88,2011-05-17 12:43:00,2011-10-05 12:31:00,140,0.38,373.63,7.82,2922.29,1120.88,2011-05
15732.0,212,2,294.12,2010-12-02 15:00:00,2011-05-11 14:24:00,159,0.44,147.06,4.59,675.18,294.12,2010-12
15733.0,283,1,162.3,2011-03-02 09:05:00,2011-03-02 09:05:00,1,0.0,162.3,365.0,59239.5,162.3,2011-03
15734.0,115,2,1339.45,2011-05-23 14:59:00,2011-08-17 10:50:00,85,0.23,669.72,8.59,5751.76,1339.45,2011-05
15737.0,15,8,1205.12,2011-04-11 10:01:00,2011-11-25 11:21:00,228,0.62,150.64,12.81,1929.25,1205.12,2011-04
15738.0,19,16,4812.42,2010-12-02 12:50:00,2011-11-21 08:26:00,353,0.97,300.78,16.54,4976.02,4812.42,2010-12
15739.0,66,1,449.12,2011-10-04 13:42:00,2011-10-04 13:42:00,1,0.0,449.12,365.0,163928.8,449.12,2011-10
15740.0,49,1,154.88,2011-10-21 14:29:00,2011-10-21 14:29:00,1,0.0,154.88,365.0,56531.2,154.88,2011-10
15743.0,16,4,784.46,2011-06-08 10:14:00,2011-11-23 17:19:00,168,0.46,196.12,8.69,1704.33,784.46,2011-06
15744.0,78,1,34.8,2011-09-23 09:52:00,2011-09-23 09:52:00,1,0.0,34.8,365.0,12702.0,34.8,2011-09
15745.0,19,4,1094.59,2011-04-17 13:04:00,2011-11-20 13:45:00,217,0.59,273.65,6.73,1841.13,1094.59,2011-04
15746.0,134,1,196.88,2011-07-28 15:21:00,2011-07-28 15:21:00,1,0.0,196.88,365.0,71861.2,196.88,2011-07
15747.0,13,3,974.04,2011-06-20 11:30:00,2011-11-27 12:26:00,160,0.44,324.68,6.84,2222.03,974.04,2011-06
15748.0,40,1,149.31,2011-10-30 12:51:00,2011-10-30 12:51:00,1,0.0,149.31,365.0,54498.15,149.31,2011-10
15749.0,235,3,44534.3,2011-01-11 12:55:00,2011-04-18 13:20:00,97,0.27,14844.77,11.29,167577.52,44534.3,2011-01
15750.0,3,8,2465.48,2010-12-08 10:36:00,2011-12-07 12:34:00,364,1.0,308.18,8.02,2472.25,2465.48,2010-12
15752.0,40,7,2637.38,2010-12-02 09:43:00,2011-10-31 11:37:00,333,0.91,376.77,7.67,2890.82,2637.38,2010-12
15753.0,305,1,79.2,2011-02-08 12:41:00,2011-02-08 12:41:00,1,0.0,79.2,365.0,28908.0,79.2,2011-02
15754.0,51,3,458.57,2011-04-07 12:24:00,2011-10-19 14:40:00,195,0.53,152.86,5.62,858.35,458.57,2011-04
15755.0,10,6,2364.25,2011-02-18 11:53:00,2011-11-29 14:57:00,284,0.78,394.04,7.71,3038.56,2364.25,2011-02
15756.0,61,4,532.96,2011-04-04 14:00:00,2011-10-09 13:30:00,187,0.51,133.24,7.81,1040.27,532.96,2011-04
15757.0,66,2,714.42,2011-05-06 11:40:00,2011-10-05 12:14:00,152,0.42,357.21,4.8,1715.55,714.42,2011-05
15758.0,25,1,205.25,2011-11-15 10:48:00,2011-11-15 10:48:00,1,0.0,205.25,365.0,74916.25,205.25,2011-11
15759.0,218,3,253.04,2010-12-16 15:29:00,2011-05-05 15:13:00,139,0.38,84.35,7.88,664.46,253.04,2010-12
15762.0,65,2,583.75,2011-09-23 15:17:00,2011-10-05 16:15:00,12,0.03,291.88,60.83,17755.73,583.75,2011-09
15763.0,32,2,1086.92,2011-09-23 12:10:00,2011-11-08 09:44:00,45,0.12,543.46,16.22,8816.13,1086.92,2011-09
15764.0,88,6,3279.97,2011-03-08 09:23:00,2011-09-12 17:58:00,188,0.52,546.66,11.65,6368.03,3279.97,2011-03
15766.0,64,1,315.06,2011-10-06 17:03:00,2011-10-06 17:03:00,1,0.0,315.06,365.0,114996.9,315.06,2011-10
15768.0,116,3,621.83,2011-04-28 09:20:00,2011-08-16 10:48:00,110,0.3,207.28,9.95,2063.34,621.83,2011-04
15769.0,7,26,56252.72,2010-12-03 15:16:00,2011-12-02 13:52:00,363,0.99,2163.57,26.14,56562.65,56252.72,2010-12
15773.0,6,1,635.68,2011-12-04 12:48:00,2011-12-04 12:48:00,1,0.0,635.68,365.0,232023.2,635.68,2011-12
15774.0,69,1,270.8,2011-10-02 12:04:00,2011-10-02 12:04:00,1,0.0,270.8,365.0,98842.0,270.8,2011-10
15775.0,245,1,104.9,2011-04-08 12:56:00,2011-04-08 12:56:00,1,0.0,104.9,365.0,38288.5,104.9,2011-04
15776.0,133,1,241.62,2011-07-29 13:46:00,2011-07-29 13:46:00,1,0.0,241.62,365.0,88191.3,241.62,2011-07
15777.0,241,4,1047.11,2010-12-13 16:38:00,2011-04-12 16:43:00,120,0.33,261.78,12.17,3184.96,1047.11,2010-12
15780.0,184,3,475.28,2010-12-17 11:43:00,2011-06-09 12:01:00,174,0.48,158.43,6.29,997.0,475.28,2010-12
15781.0,25,3,345.46,2011-02-07 09:15:00,2011-11-14 14:57:00,280,0.77,115.15,3.91,450.33,345.46,2011-02
15782.0,10,3,2614.74,2011-09-11 14:29:00,2011-11-30 10:49:00,79,0.22,871.58,13.86,12080.76,2614.74,2011-09
15783.0,11,1,246.3,2011-11-29 09:50:00,2011-11-29 09:50:00,1,0.0,246.3,365.0,89899.5,246.3,2011-11
15785.0,33,5,2328.97,2011-02-17 14:17:00,2011-11-07 11:33:00,262,0.72,465.79,6.97,3244.56,2328.97,2011-02
15786.0,46,3,4932.2,2011-08-17 13:33:00,2011-10-24 14:13:00,68,0.19,1644.07,16.1,26474.31,4932.2,2011-08
15787.0,26,3,948.05,2011-10-09 13:11:00,2011-11-13 14:55:00,35,0.1,316.02,31.29,9886.81,948.05,2011-10
15789.0,358,1,351.3,2010-12-16 14:35:00,2010-12-16 14:35:00,1,0.0,351.3,365.0,128224.5,351.3,2010-12
15790.0,10,1,220.85,2011-11-29 14:53:00,2011-11-29 14:53:00,1,0.0,220.85,365.0,80610.25,220.85,2011-11
15791.0,44,2,1612.69,2011-05-19 15:15:00,2011-10-27 10:14:00,160,0.44,806.34,4.56,3678.95,1612.69,2011-05
15793.0,15,3,965.61,2011-03-16 10:45:00,2011-11-25 09:31:00,253,0.69,321.87,4.33,1393.07,965.61,2011-03
15795.0,150,1,610.01,2011-07-13 10:43:00,2011-07-13 10:43:00,1,0.0,610.01,365.0,222653.65,610.01,2011-07
15796.0,1,8,2711.56,2011-02-10 15:40:00,2011-12-08 19:55:00,301,0.82,338.94,9.7,3288.1,2711.56,2011-02
15797.0,113,4,2207.4,2011-01-24 15:47:00,2011-08-18 17:04:00,206,0.56,551.85,7.09,3911.17,2207.4,2011-01
15799.0,76,3,884.14,2011-01-09 15:13:00,2011-09-25 12:46:00,258,0.71,294.71,4.24,1250.82,884.14,2011-01
15800.0,107,2,699.08,2011-04-07 12:39:00,2011-08-24 14:23:00,139,0.38,349.54,5.25,1835.71,699.08,2011-04
15801.0,46,3,1063.95,2011-08-22 09:53:00,2011-10-24 13:52:00,63,0.17,354.65,17.38,6164.15,1063.95,2011-08
15802.0,143,1,451.42,2011-07-20 11:38:00,2011-07-20 11:38:00,1,0.0,451.42,365.0,164768.3,451.42,2011-07
15803.0,51,1,415.82,2011-10-19 14:56:00,2011-10-19 14:56:00,1,0.0,415.82,365.0,151774.3,415.82,2011-10
15804.0,1,13,4206.39,2011-05-25 10:12:00,2011-12-09 12:31:00,198,0.54,323.57,23.96,7754.2,4206.39,2011-05
15805.0,23,17,5528.48,2010-12-10 09:33:00,2011-11-16 16:32:00,341,0.93,325.2,18.2,5917.58,5528.48,2010-12
15806.0,46,3,784.58,2011-03-08 09:24:00,2011-10-24 14:35:00,230,0.63,261.53,4.76,1245.09,784.58,2011-03
15807.0,50,3,903.9,2011-09-23 14:43:00,2011-10-20 14:10:00,26,0.07,301.3,42.12,12689.37,903.9,2011-09
15808.0,306,4,3734.97,2010-12-05 13:05:00,2011-02-06 14:33:00,63,0.17,933.74,23.17,21639.11,3734.97,2010-12
15809.0,36,5,515.77,2011-02-10 11:16:00,2011-11-03 16:40:00,266,0.73,103.15,6.86,707.73,515.77,2011-02
15810.0,79,4,1391.98,2011-02-16 09:11:00,2011-09-22 09:38:00,218,0.6,348.0,6.7,2330.61,1391.98,2011-02
15811.0,22,6,2218.62,2010-12-09 15:29:00,2011-11-17 15:31:00,343,0.94,369.77,6.38,2360.92,2218.62,2010-12
15812.0,107,5,1801.14,2011-01-26 12:12:00,2011-08-24 14:19:00,210,0.58,360.23,8.69,3130.55,1801.14,2011-01
15813.0,208,2,1303.91,2011-04-14 09:09:00,2011-05-16 08:13:00,31,0.08,651.95,23.55,15352.49,1303.91,2011-04
15814.0,17,4,1945.33,2011-10-20 09:04:00,2011-11-23 08:17:00,33,0.09,486.33,44.24,21516.53,1945.33,2011-10
15815.0,64,5,2100.6,2011-03-25 08:43:00,2011-10-07 12:42:00,196,0.54,420.12,9.31,3911.83,2100.6,2011-03
15819.0,49,4,1905.45,2011-03-08 09:45:00,2011-10-21 14:50:00,227,0.62,476.36,6.43,3063.83,1905.45,2011-03
15820.0,320,1,206.98,2011-01-24 12:00:00,2011-01-24 12:00:00,1,0.0,206.98,365.0,75547.7,206.98,2011-01
15821.0,44,2,570.96,2011-10-09 13:28:00,2011-10-26 15:48:00,17,0.05,285.48,42.94,12258.85,570.96,2011-10
15822.0,3,2,885.47,2010-12-15 13:38:00,2011-12-06 14:50:00,356,0.98,442.74,2.05,907.86,885.47,2010-12
15823.0,372,1,15.0,2010-12-02 15:08:00,2010-12-02 15:08:00,1,0.0,15.0,365.0,5475.0,15.0,2010-12
15825.0,172,1,532.94,2011-06-20 13:27:00,2011-06-20 13:27:00,1,0.0,532.94,365.0,194523.1,532.94,2011-06
15826.0,56,3,1654.31,2011-05-13 10:44:00,2011-10-14 16:05:00,154,0.42,551.44,7.11,3920.93,1654.31,2011-05
15827.0,73,14,1836.09,2010-12-02 13:06:00,2011-09-27 15:35:00,299,0.82,131.15,17.09,2241.38,1836.09,2010-12
15829.0,99,2,636.14,2011-07-22 10:23:00,2011-09-01 16:45:00,41,0.11,318.07,17.8,5663.2,636.14,2011-07
15830.0,38,1,576.0,2011-11-02 10:40:00,2011-11-02 10:40:00,1,0.0,576.0,365.0,210240.0,576.0,2011-11
15831.0,58,3,801.76,2011-01-19 14:52:00,2011-10-12 13:14:00,265,0.73,267.25,4.13,1104.31,801.76,2011-01
15832.0,254,1,836.79,2011-03-30 15:29:00,2011-03-30 15:29:00,1,0.0,836.79,365.0,305428.35,836.79,2011-03
15834.0,70,4,2233.75,2011-03-07 17:52:00,2011-09-30 14:41:00,206,0.56,558.44,7.09,3957.86,2233.75,2011-03
15835.0,44,4,954.09,2011-01-13 10:35:00,2011-10-26 15:47:00,286,0.78,238.52,5.1,1217.63,954.09,2011-01
15836.0,50,1,137.37,2011-10-20 17:13:00,2011-10-20 17:13:00,1,0.0,137.37,365.0,50140.05,137.37,2011-10
15837.0,65,1,391.98,2011-10-06 09:01:00,2011-10-06 09:01:00,1,0.0,391.98,365.0,143072.7,391.98,2011-10
15838.0,11,19,33643.08,2010-12-07 11:26:00,2011-11-28 14:00:00,356,0.98,1770.69,19.48,34493.61,33643.08,2010-12
15839.0,33,3,1048.49,2011-07-14 16:35:00,2011-11-06 13:54:00,114,0.31,349.5,9.61,3357.01,1048.49,2011-07
15840.0,59,2,355.56,2011-06-20 11:42:00,2011-10-12 09:08:00,113,0.31,177.78,6.46,1148.49,355.56,2011-06
15841.0,73,4,1224.06,2011-01-05 11:25:00,2011-09-28 12:15:00,266,0.73,306.02,5.49,1679.63,1224.06,2011-01
15843.0,304,1,118.95,2011-02-09 10:19:00,2011-02-09 10:19:00,1,0.0,118.95,365.0,43416.75,118.95,2011-02
15844.0,46,1,130.74,2011-10-24 15:19:00,2011-10-24 15:19:00,1,0.0,130.74,365.0,47720.1,130.74,2011-10
15845.0,18,8,3711.77,2011-01-06 17:19:00,2011-11-22 09:42:00,319,0.87,463.97,9.15,4247.01,3711.77,2011-01
15847.0,38,2,389.27,2011-02-24 16:46:00,2011-11-01 14:41:00,249,0.68,194.64,2.93,570.62,389.27,2011-02
15850.0,19,2,238.85,2011-06-24 14:16:00,2011-11-20 14:14:00,148,0.41,119.42,4.93,589.06,238.85,2011-06
15852.0,187,2,160.71,2011-05-26 13:26:00,2011-06-06 11:22:00,10,0.03,80.36,73.0,5865.92,160.71,2011-05
15853.0,52,1,110.8,2011-10-19 10:38:00,2011-10-19 10:38:00,1,0.0,110.8,365.0,40442.0,110.8,2011-10
15854.0,4,12,2974.65,2010-12-13 11:47:00,2011-12-05 13:39:00,357,0.98,247.89,12.27,3041.31,2974.65,2010-12
15855.0,137,5,712.24,2011-03-21 12:32:00,2011-07-26 10:20:00,126,0.35,142.45,14.48,2063.23,712.24,2011-03
15856.0,4,27,16387.57,2010-12-09 13:34:00,2011-12-05 17:09:00,361,0.99,606.95,27.3,16569.15,16387.57,2010-12
15857.0,19,1,297.0,2011-11-21 12:18:00,2011-11-21 12:18:00,1,0.0,297.0,365.0,108405.0,297.0,2011-11
15858.0,16,5,1438.85,2010-12-07 14:31:00,2011-11-24 12:48:00,351,0.96,287.77,5.2,1496.24,1438.85,2010-12
15860.0,41,8,977.21,2010-12-06 11:38:00,2011-10-30 11:25:00,327,0.9,122.15,8.93,1090.77,977.21,2010-12
15861.0,12,8,3165.36,2011-03-17 20:12:00,2011-11-27 15:59:00,254,0.7,395.67,11.5,4548.65,3165.36,2011-03
15862.0,8,4,832.88,2010-12-01 11:21:00,2011-12-01 13:28:00,365,1.0,208.22,4.0,832.88,832.88,2010-12
15863.0,26,2,68.84,2011-05-31 11:36:00,2011-11-14 12:49:00,167,0.46,34.42,4.37,150.46,68.84,2011-05
15864.0,22,6,1936.32,2011-01-27 16:43:00,2011-11-17 13:32:00,293,0.8,322.72,7.47,2412.14,1936.32,2011-01
15865.0,41,3,895.13,2011-05-10 11:44:00,2011-10-30 12:43:00,173,0.47,298.38,6.33,1888.57,895.13,2011-05
15866.0,101,1,230.53,2011-08-30 14:09:00,2011-08-30 14:09:00,1,0.0,230.53,365.0,84143.45,230.53,2011-08
15867.0,5,15,3812.64,2010-12-05 14:17:00,2011-12-04 13:32:00,363,0.99,254.18,15.08,3833.65,3812.64,2010-12
15869.0,277,2,149.64,2011-03-07 17:19:00,2011-03-07 17:23:00,1,0.0,74.82,730.0,54618.6,149.64,2011-03
15870.0,33,1,354.09,2011-11-07 10:58:00,2011-11-07 10:58:00,1,0.0,354.09,365.0,129242.85,354.09,2011-11
15872.0,15,2,360.93,2011-11-25 11:54:00,2011-11-25 11:55:00,1,0.0,180.46,730.0,131739.45,360.93,2011-11
15874.0,64,7,4405.88,2011-02-28 13:28:00,2011-10-07 12:31:00,220,0.6,629.41,11.61,7309.76,4405.88,2011-02
15877.0,2,2,493.28,2011-11-22 11:18:00,2011-12-08 11:53:00,16,0.04,246.64,45.62,11252.95,493.28,2011-11
15880.0,369,1,343.28,2010-12-05 13:00:00,2010-12-05 13:00:00,1,0.0,343.28,365.0,125297.2,343.28,2010-12
15881.0,312,5,501.39,2010-12-10 13:32:00,2011-01-31 16:59:00,52,0.14,100.28,35.1,3519.37,501.39,2010-12
15882.0,199,4,516.36,2010-12-06 13:01:00,2011-05-25 11:35:00,169,0.46,129.09,8.64,1115.22,516.36,2010-12
15883.0,2,2,396.48,2011-11-06 14:50:00,2011-12-07 17:05:00,31,0.08,198.24,23.55,4668.23,396.48,2011-11
15885.0,93,3,379.35,2011-02-03 15:28:00,2011-09-08 10:43:00,216,0.59,126.45,5.07,641.03,379.35,2011-02
15886.0,60,1,181.09,2011-10-10 14:25:00,2011-10-10 14:25:00,1,0.0,181.09,365.0,66097.85,181.09,2011-10
15888.0,81,1,168.31,2011-09-20 12:30:00,2011-09-20 12:30:00,1,0.0,168.31,365.0,61433.15,168.31,2011-09
15889.0,157,2,446.87,2010-12-05 15:12:00,2011-07-06 11:10:00,212,0.58,223.44,3.44,769.38,446.87,2010-12
15891.0,227,1,524.52,2011-04-27 12:35:00,2011-04-27 12:35:00,1,0.0,524.52,365.0,191449.8,524.52,2011-04
15894.0,253,2,263.55,2010-12-05 14:06:00,2011-03-31 13:50:00,115,0.32,131.78,6.35,836.48,263.55,2010-12
15895.0,150,1,179.17,2011-07-13 10:27:00,2011-07-13 10:27:00,1,0.0,179.17,365.0,65397.05,179.17,2011-07
15897.0,194,2,222.05,2011-05-29 13:32:00,2011-05-29 13:50:00,1,0.0,111.02,730.0,81048.25,222.05,2011-05
15898.0,1,5,1388.88,2010-12-06 11:01:00,2011-12-08 15:23:00,367,1.01,277.78,4.97,1381.31,1388.88,2010-12
15899.0,369,1,56.25,2010-12-06 10:36:00,2010-12-06 10:36:00,1,0.0,56.25,365.0,20531.25,56.25,2010-12
15900.0,24,1,351.11,2011-11-16 12:19:00,2011-11-16 12:19:00,1,0.0,351.11,365.0,128155.15,351.11,2011-11
15901.0,17,3,363.88,2011-07-08 12:18:00,2011-11-23 12:43:00,138,0.38,121.29,7.93,962.44,363.88,2011-07
15903.0,10,7,5126.76,2011-02-17 14:04:00,2011-11-30 08:08:00,285,0.78,732.39,8.96,6565.85,5126.76,2011-02
15904.0,8,1,164.68,2011-12-01 14:50:00,2011-12-01 14:50:00,1,0.0,164.68,365.0,60108.2,164.68,2011-12
15906.0,20,7,1567.69,2011-03-29 13:28:00,2011-11-20 12:24:00,235,0.64,223.96,10.87,2434.92,1567.69,2011-03
15907.0,4,3,967.45,2011-05-13 13:01:00,2011-12-06 12:21:00,206,0.56,322.48,5.32,1714.17,967.45,2011-05
15909.0,174,1,191.94,2011-06-19 10:38:00,2011-06-19 10:38:00,1,0.0,191.94,365.0,70058.1,191.94,2011-06
15910.0,1,8,1232.18,2011-01-27 11:55:00,2011-12-09 10:51:00,315,0.86,154.02,9.27,1427.76,1232.18,2011-01
15912.0,178,2,264.62,2011-04-20 17:10:00,2011-06-14 14:29:00,54,0.15,132.31,13.52,1788.64,264.62,2011-04
15916.0,16,8,1528.09,2010-12-08 13:07:00,2011-11-23 13:46:00,350,0.96,191.01,8.34,1593.58,1528.09,2010-12
15917.0,248,1,123.1,2011-04-06 10:40:00,2011-04-06 10:40:00,1,0.0,123.1,365.0,44931.5,123.1,2011-04
15918.0,191,2,334.23,2011-03-13 15:55:00,2011-06-02 11:42:00,80,0.22,167.12,9.12,1524.92,334.23,2011-03
15919.0,20,2,639.89,2010-12-06 11:26:00,2011-11-20 11:28:00,349,0.96,319.94,2.09,669.23,639.89,2010-12
15920.0,154,4,167.5,2011-07-08 15:16:00,2011-07-08 15:31:00,1,0.0,41.88,1460.0,61137.5,167.5,2011-07
15921.0,173,1,336.03,2011-06-20 11:03:00,2011-06-20 11:03:00,1,0.0,336.03,365.0,122650.95,336.03,2011-06
15922.0,373,1,369.5,2010-12-01 13:51:00,2010-12-01 13:51:00,1,0.0,369.5,365.0,134867.5,369.5,2010-12
15923.0,373,1,127.08,2010-12-02 12:16:00,2010-12-02 12:16:00,1,0.0,127.08,365.0,46384.2,127.08,2010-12
15925.0,194,1,207.15,2011-05-29 15:35:00,2011-05-29 15:35:00,1,0.0,207.15,365.0,75609.75,207.15,2011-05
15930.0,67,1,426.63,2011-10-03 14:52:00,2011-10-03 14:52:00,1,0.0,426.63,365.0,155719.95,426.63,2011-10
15932.0,4,8,2495.87,2011-02-23 14:50:00,2011-12-05 17:13:00,285,0.78,311.98,10.25,3196.47,2495.87,2011-02
15933.0,21,3,1107.46,2011-09-14 12:05:00,2011-11-18 13:14:00,65,0.18,369.15,16.85,6218.81,1107.46,2011-09
15935.0,239,2,416.86,2011-04-12 09:35:00,2011-04-14 13:27:00,2,0.01,208.43,365.0,76076.95,416.86,2011-04
15937.0,64,1,145.35,2011-10-06 15:48:00,2011-10-06 15:48:00,1,0.0,145.35,365.0,53052.75,145.35,2011-10
15938.0,112,5,404.58,2011-01-20 10:11:00,2011-08-19 12:56:00,211,0.58,80.92,8.65,699.87,404.58,2011-01
15939.0,90,15,6115.01,2011-01-12 12:43:00,2011-09-11 11:30:00,241,0.66,407.67,22.72,9261.32,6115.01,2011-01
15940.0,311,1,35.8,2011-02-01 16:18:00,2011-02-01 16:18:00,1,0.0,35.8,365.0,13067.0,35.8,2011-02
15942.0,134,1,337.44,2011-07-29 09:01:00,2011-07-29 09:01:00,1,0.0,337.44,365.0,123165.6,337.44,2011-07
15944.0,277,1,325.1,2011-03-08 10:33:00,2011-03-08 10:33:00,1,0.0,325.1,365.0,118661.5,325.1,2011-03
15945.0,365,1,181.0,2010-12-09 13:14:00,2010-12-09 13:14:00,1,0.0,181.0,365.0,66065.0,181.0,2010-12
15947.0,83,1,1708.24,2011-09-18 10:46:00,2011-09-18 10:46:00,1,0.0,1708.24,365.0,623507.6,1708.24,2011-09
15948.0,8,2,955.24,2011-10-27 08:35:00,2011-12-01 15:32:00,35,0.1,477.62,20.86,9961.79,955.24,2011-10
15949.0,17,2,364.72,2011-09-29 17:34:00,2011-11-23 09:09:00,54,0.15,182.36,13.52,2465.24,364.72,2011-09
15950.0,32,4,1765.51,2010-12-15 11:56:00,2011-11-08 11:09:00,327,0.9,441.38,4.46,1970.68,1765.51,2010-12
15951.0,9,2,708.22,2011-02-27 11:57:00,2011-12-01 08:34:00,276,0.76,354.11,2.64,936.6,708.22,2011-02
15952.0,34,4,806.57,2011-04-28 12:55:00,2011-11-06 11:18:00,191,0.52,201.64,7.64,1541.35,806.57,2011-04
15953.0,15,8,1659.38,2010-12-05 15:15:00,2011-11-24 15:32:00,354,0.97,207.42,8.25,1710.94,1659.38,2010-12
15955.0,24,14,4416.26,2010-12-02 11:22:00,2011-11-15 14:15:00,348,0.95,315.45,14.68,4632.0,4416.26,2010-12
15957.0,32,1,428.89,2011-11-08 12:14:00,2011-11-08 12:14:00,1,0.0,428.89,365.0,156544.85,428.89,2011-11
